id,year,district_code,district_name,dong_code,dong_name,lot_type_code,lot_type,main_no,sub_no,building_name,contract_day,price,arch_area,land_area,floor,built_year,housing_type,deal_type,address,latitude,longitude
197,2025,11215,광진구,10500,자양동,1,대지,784,1,대동,2025-06-12,999000000,59.54,0.0,9.0,1999.0,아파트,중개거래,서울특별시 광진구 자양동 0784-0001 대동,37.5364211918477,127.06832734047
198,2025,11215,광진구,10500,자양동,1,대지,596,4,대명리치빌,2025-03-24,597000000,34.38,21.0,2.0,2008.0,연립다세대,중개거래,서울특별시 광진구 자양동 0596-0004 대명리치빌,37.5309854918331,127.078009909002
199,2025,11215,광진구,10200,능동,1,대지,380,0,대명이튼캐슬,2025-05-07,567500000,43.48,36.0,4.0,2019.0,연립다세대,중개거래,서울특별시 광진구 능동 0380-0000 대명이튼캐슬,37.5532207874978,127.079925507868
200,2025,11215,광진구,10300,구의동,1,대지,21,9,대명하이츠,2025-05-01,310000000,75.04,36.0,1.0,2000.0,연립다세대,중개거래,서울특별시 광진구 구의동 0021-0009 대명하이츠,37.553834506495,127.096391621696
201,2025,11215,광진구,10300,구의동,1,대지,25,6,대성리센츠빌,2025-06-14,180000000,23.3,23.0,1.0,2009.0,연립다세대,중개거래,서울특별시 광진구 구의동 0025-0006 대성리센츠빌,37.5528637518809,127.094296058295
202,2025,11215,광진구,10300,구의동,1,대지,218,29,대성아트빌라,2025-04-21,255000000,37.92,25.0,1.0,1995.0,연립다세대,중개거래,서울특별시 광진구 구의동 0218-0029 대성아트빌라,37.5389306527036,127.093229171853
203,2025,11215,광진구,10300,구의동,1,대지,50,5,대성예가,2025-03-10,600000000,56.47,34.0,2.0,2017.0,연립다세대,중개거래,서울특별시 광진구 구의동 0050-0005 대성예가,37.5519120524781,127.091864690173
204,2025,11215,광진구,10500,자양동,1,대지,684,0,대양샤인빌,2025-05-01,900000000,53.22,29.0,2.0,2007.0,연립다세대,중개거래,서울특별시 광진구 자양동 0684-0000 대양샤인빌,37.5326927895616,127.088020636314
205,2025,11215,광진구,10100,중곡동,1,대지,138,24,대영아트빌(138-24),2025-06-12,485000000,76.92,34.0,2.0,2001.0,연립다세대,중개거래,서울특별시 광진구 중곡동 0138-0024 대영아트빌(138-24),37.5585447339642,127.083252968923
206,2025,11215,광진구,10100,중곡동,1,대지,134,29,대웅아트빌라,2025-06-14,340000000,55.08,32.0,3.0,1996.0,연립다세대,중개거래,서울특별시 광진구 중곡동 0134-0029 대웅아트빌라,37.5568426793768,127.084494646998
207,2025,11215,광진구,10500,자양동,1,대지,599,10,대원빌15차,2025-06-11,643000000,40.39,16.0,5.0,2018.0,연립다세대,중개거래,서울특별시 광진구 자양동 0599-0010 대원빌15차,37.5313437633276,127.076024390096
208,2025,11215,광진구,10500,자양동,1,대지,227,71,대원빌19차,2025-06-20,900000000,57.9,29.0,4.0,2021.0,연립다세대,중개거래,서울특별시 광진구 자양동 0227-0071 대원빌19차,37.5376103609212,127.075104535493
209,2025,11215,광진구,10500,자양동,1,대지,603,2,대원빌9차,2025-03-31,455000000,29.81,23.0,4.0,2015.0,연립다세대,중개거래,서울특별시 광진구 자양동 0603-0002 대원빌9차,37.5320497274074,127.076952272319
210,2025,11215,광진구,10100,중곡동,1,대지,340,41,대원스마트빌(340-41),2025-05-08,480000000,46.28,27.0,5.0,2015.0,연립다세대,중개거래,서울특별시 광진구 중곡동 0340-0041 대원스마트빌(340-41),37.5604867404133,127.083638247228
211,2025,11215,광진구,10100,중곡동,1,대지,50,29,대원스마트빌(50-29),2025-03-22,443000000,55.86,31.0,5.0,2016.0,연립다세대,중개거래,서울특별시 광진구 중곡동 0050-0029 대원스마트빌(50-29),37.5599807202991,127.08353978073
212,2025,11215,광진구,10100,중곡동,1,대지,97,5,대원스마트빌(97-5),2025-03-31,455000000,48.02,26.0,2.0,2019.0,연립다세대,중개거래,서울특별시 광진구 중곡동 0097-0005 대원스마트빌(97-5),37.5551562829899,127.091622068749
213,2025,11215,광진구,10500,자양동,1,대지,624,13,대원캐슬5차A동,2025-05-13,710000000,52.94,29.0,2.0,2022.0,연립다세대,직거래,서울특별시 광진구 자양동 0624-0013 대원캐슬5차A동,37.5347047018493,127.081524804745
214,2025,11215,광진구,10500,자양동,1,대지,624,45,대원캐슬빌,2025-03-19,670000000,59.89,0.0,3.0,2012.0,아파트,중개거래,서울특별시 광진구 자양동 0624-0045 대원캐슬빌,37.5347047018493,127.081524804745
215,2025,11215,광진구,10500,자양동,1,대지,218,19,대원캐슬빌7차,2025-05-26,550000000,57.54,30.0,5.0,2015.0,연립다세대,중개거래,서울특별시 광진구 자양동 0218-0019 대원캐슬빌7차,37.5360299543392,127.082087102121
216,2025,11215,광진구,10500,자양동,1,대지,218,5,대원캐슬빌8차B동,2025-06-07,448000000,29.79,26.0,3.0,2017.0,연립다세대,중개거래,서울특별시 광진구 자양동 0218-0005 대원캐슬빌8차B동,37.5359680285364,127.081866516812
217,2025,11215,광진구,10300,구의동,1,대지,254,9,대현빌라,2025-04-03,330000000,55.08,42.0,2.0,1987.0,연립다세대,중개거래,서울특별시 광진구 구의동 0254-0009 대현빌라,37.5436538144656,127.084064592414
218,2025,11215,광진구,10500,자양동,1,대지,2,3,더 라움 펜트하우스,2025-05-07,950000000,58.82,88.97,14.0,2022.0,오피스텔,중개거래,서울특별시 광진구 자양동 0002-0003 더 라움 펜트하우스,37.5385008002809,127.069392147697
219,2025,11215,광진구,10900,군자동,1,대지,117,42,더라임,2025-02-18,690000000,47.5,30.0,6.0,2021.0,연립다세대,중개거래,서울특별시 광진구 군자동 0117-0042 더라임,37.5544414660132,127.072076082914
220,2025,11215,광진구,10100,중곡동,1,대지,93,44,더리안,2025-05-10,710000000,59.53,37.0,3.0,2025.0,연립다세대,직거래,서울특별시 광진구 중곡동 0093-0044 더리안,37.5543079515444,127.088967608838
221,2025,11215,광진구,10500,자양동,1,대지,227,7,더샵스타시티,2025-01-22,3000000000,163.53,0.0,41.0,2007.0,아파트,중개거래,서울특별시 광진구 자양동 0227-0007 더샵스타시티,37.5378031898538,127.072632021718
222,2025,11215,광진구,10100,중곡동,1,대지,210,12,더샵팰리스,2025-01-18,270000000,27.0,17.0,3.0,2017.0,연립다세대,중개거래,서울특별시 광진구 중곡동 0210-0012 더샵팰리스,37.5696153756692,127.082722067894
223,2025,11215,광진구,10500,자양동,1,대지,202,34,더스위트자양,2025-06-28,1240000000,18.95,16.0,5.0,2022.0,연립다세대,중개거래,서울특별시 광진구 자양동 0202-0034 더스위트자양,37.5354155864065,127.061264033094
224,2025,11215,광진구,10900,군자동,1,대지,130,23,더엠하우스,2025-04-14,505000000,59.18,31.0,6.0,2017.0,연립다세대,중개거래,서울특별시 광진구 군자동 0130-0023 더엠하우스,37.5538708824275,127.071750280082
225,2025,11215,광진구,10500,자양동,1,대지,771,24,더이공이공*마을과집,2025-07-01,437360000,58.94,36.0,5.0,2021.0,연립다세대,직거래,서울특별시 광진구 자양동 0771-0024 더이공이공*마을과집,37.5388323330787,127.080651720875
226,2025,11215,광진구,10100,중곡동,1,대지,52,11,더존예가,2025-05-17,520000000,46.36,30.0,6.0,2015.0,연립다세대,중개거래,서울특별시 광진구 중곡동 0052-0011 더존예가,37.5595336109558,127.084475049709
227,2025,11215,광진구,10200,능동,1,대지,284,6,더파크뷰능동,2025-02-22,420000000,29.94,25.0,4.0,2023.0,연립다세대,중개거래,서울특별시 광진구 능동 0284-0006 더파크뷰능동,37.5534717856316,127.079017923425
228,2025,11215,광진구,10500,자양동,1,대지,637,10,더팰리스,2025-05-28,795000000,43.225,25.0,2.0,2014.0,연립다세대,중개거래,서울특별시 광진구 자양동 0637-0010 더팰리스,37.5313056468454,127.079452624063
229,2025,11215,광진구,10100,중곡동,1,대지,127,15,더펠리스상우아트빌,2025-04-05,448000000,59.94,39.0,2.0,2017.0,연립다세대,중개거래,서울특별시 광진구 중곡동 0127-0015 더펠리스상우아트빌,37.5590772528764,127.085977322821
230,2025,11215,광진구,10700,화양동,1,대지,20,10,더하우스인,2025-03-24,294000000,24.15,7.0,10.0,2018.0,연립다세대,중개거래,서울특별시 광진구 화양동 0020-0010 더하우스인,37.5471747721213,127.068222975427
231,2025,11215,광진구,10500,자양동,1,대지,640,31,덕산빌리지,2025-05-17,800000000,75.24,39.0,2.0,2003.0,연립다세대,중개거래,서울특별시 광진구 자양동 0640-0031 덕산빌리지,37.5297405635131,127.07871129071
232,2025,11215,광진구,10100,중곡동,1,대지,232,58,덕유빌리지,2025-03-25,280000000,64.66,20.0,3.0,2002.0,연립다세대,직거래,서울특별시 광진구 중곡동 0232-0058 덕유빌리지,37.5643384548771,127.079128551307
233,2025,11215,광진구,10300,구의동,1,대지,235,30,도성,2025-01-09,520000000,70.0,0.0,5.0,2003.0,아파트,중개거래,서울특별시 광진구 구의동 0235-0030 도성,37.5441283961535,127.086030875048
234,2025,11215,광진구,10500,자양동,1,대지,857,0,도시엔,2025-07-15,245000000,13.38,10.0,2.0,2011.0,연립다세대,중개거래,서울특별시 광진구 자양동 0857-0000 도시엔,37.5393597617858,127.064723509979
235,2025,11215,광진구,10900,군자동,1,대지,66,7,도인빌라,2025-05-24,360000000,59.85,31.0,3.0,1997.0,연립다세대,중개거래,서울특별시 광진구 군자동 0066-0007 도인빌라,37.5541521371411,127.075564425098
236,2025,11215,광진구,10500,자양동,1,대지,770,5,동광그린빌B동,2025-04-03,650000000,76.24,36.0,4.0,2002.0,연립다세대,중개거래,서울특별시 광진구 자양동 0770-0005 동광그린빌B동,37.5389854626603,127.081105384773
237,2025,11215,광진구,10500,자양동,1,대지,595,14,동광팰리스,2025-06-18,595000000,29.36,18.0,4.0,2016.0,연립다세대,중개거래,서울특별시 광진구 자양동 0595-0014 동광팰리스,37.5304717527302,127.077855509557
238,2025,11215,광진구,10300,구의동,1,대지,79,3,동남그린빌라,2025-06-02,433000000,65.52,31.0,2.0,1997.0,연립다세대,중개거래,서울특별시 광진구 구의동 0079-0003 동남그린빌라,37.5488801193581,127.088541773596
239,2025,11215,광진구,10500,자양동,1,대지,768,2,동부아트빌라(768-2),2025-06-09,550000000,59.25,56.0,1.0,1990.0,연립다세대,중개거래,서울특별시 광진구 자양동 0768-0002 동부아트빌라(768-2),37.5397702686612,127.081316353705
240,2025,11215,광진구,10400,광장동,1,대지,107,0,동북아스위트힐아파트,2025-05-17,795000000,84.63,0.0,2.0,2006.0,아파트,중개거래,서울특별시 광진구 광장동 0107-0000 동북아스위트힐아파트,37.5516296605662,127.109821655707
241,2025,11215,광진구,10500,자양동,1,대지,686,55,동산빌라가동,2025-01-16,657630000,35.13,23.0,1.0,1986.0,연립다세대,직거래,서울특별시 광진구 자양동 0686-0055 동산빌라가동,37.5310063455932,127.08685832769
242,2025,11215,광진구,10500,자양동,1,대지,686,30,동산빌라나동,2025-03-18,732000000,36.06,24.0,-1.0,1986.0,연립다세대,직거래,서울특별시 광진구 자양동 0686-0030 동산빌라나동,37.5313493920947,127.087785316738
243,2025,11215,광진구,10500,자양동,1,대지,686,29,동산빌라다동,2025-02-10,460950000,36.81,24.0,1.0,1986.0,연립다세대,직거래,서울특별시 광진구 자양동 0686-0029 동산빌라다동,37.5312950226209,127.087716692103
244,2025,11215,광진구,10300,구의동,1,대지,239,119,동산아트빌A,2025-07-04,300000000,41.87,21.0,5.0,2002.0,연립다세대,중개거래,서울특별시 광진구 구의동 0239-0119 동산아트빌A,37.5424771639206,127.088671230076
245,2025,11215,광진구,10300,구의동,1,대지,239,120,동산아트빌B,2025-05-11,400000000,62.06,32.0,3.0,2002.0,연립다세대,중개거래,서울특별시 광진구 구의동 0239-0120 동산아트빌B,37.5424977211001,127.088531962161
246,2025,11215,광진구,10900,군자동,1,대지,349,0,동산하이츠,2025-01-13,250000000,48.75,23.0,5.0,2002.0,연립다세대,중개거래,서울특별시 광진구 군자동 0349-0000 동산하이츠,37.5514142819921,127.0696938265
247,2025,11215,광진구,10100,중곡동,1,대지,150,82,동서화운트빌(150-82),2025-03-08,300000000,53.19,29.0,3.0,2007.0,연립다세대,중개거래,서울특별시 광진구 중곡동 0150-0082 동서화운트빌(150-82),37.561698537529,127.087671964802
248,2025,11215,광진구,10100,중곡동,1,대지,24,9,동서화운트빌(24-9),2025-05-15,250000000,34.83,20.0,2.0,2014.0,연립다세대,중개거래,서울특별시 광진구 중곡동 0024-0009 동서화운트빌(24-9),37.5629916679228,127.086545141498
249,2025,11215,광진구,10100,중곡동,1,대지,96,8,동서화운트빌(96-8),2025-04-08,360000000,63.0,27.0,2.0,2002.0,연립다세대,중개거래,서울특별시 광진구 중곡동 0096-0008 동서화운트빌(96-8),37.5548795701774,127.090944166435
250,2025,11215,광진구,10900,군자동,1,대지,367,4,동아빌라,2025-05-27,245000000,38.79,24.0,1.0,1992.0,연립다세대,중개거래,서울특별시 광진구 군자동 0367-0004 동아빌라,37.5495171633593,127.072791292649
251,2025,11215,광진구,10100,중곡동,1,대지,147,79,동암COZYHOUSE,2025-05-09,320000000,76.49,36.0,3.0,2003.0,연립다세대,중개거래,서울특별시 광진구 중곡동 0147-0079 동암COZYHOUSE,37.5608897864169,127.089138189637
252,2025,11215,광진구,10100,중곡동,1,대지,58,22,동암아트빌(58-22),2025-02-08,290000000,54.43,25.0,5.0,2002.0,연립다세대,중개거래,서울특별시 광진구 중곡동 0058-0022 동암아트빌(58-22),37.5595758724939,127.088286193073
253,2025,11215,광진구,10100,중곡동,1,대지,624,27,동양하우스,2025-06-18,144000000,19.51,13.0,5.0,2008.0,연립다세대,중개거래,서울특별시 광진구 중곡동 0624-0027 동양하우스,37.5605966562599,127.077025536895
254,2025,11215,광진구,10500,자양동,1,대지,648,5,동영하이츠빌,2025-06-12,800000000,59.47,30.0,4.0,2002.0,연립다세대,중개거래,서울특별시 광진구 자양동 0648-0005 동영하이츠빌,37.5299795041539,127.080324392072
255,2025,11215,광진구,10500,자양동,1,대지,200,0,동익연립,2025-06-17,1450000000,64.43,63.0,1.0,1979.0,연립다세대,중개거래,서울특별시 광진구 자양동 0200-0000 동익연립,37.5358068215447,127.061743290237
256,2025,11215,광진구,10300,구의동,1,대지,31,24,동인글로리,2025-04-19,535000000,46.6,26.0,3.0,2018.0,연립다세대,중개거래,서울특별시 광진구 구의동 0031-0024 동인글로리,37.5529572563878,127.093299265502
257,2025,11215,광진구,10100,중곡동,1,대지,104,74,동인아트빌,2025-06-14,420000000,70.58,39.0,4.0,2002.0,연립다세대,중개거래,서울특별시 광진구 중곡동 0104-0074 동인아트빌,37.5554639003611,127.093667487722
258,2025,11215,광진구,10100,중곡동,1,대지,68,10,동인하이츠빌,2025-02-08,370000000,44.15,36.0,2.0,2016.0,연립다세대,중개거래,서울특별시 광진구 중곡동 0068-0010 동인하이츠빌,37.5593010096668,127.091441303498
259,2025,11215,광진구,10100,중곡동,1,대지,608,6,동인하이츠빌(608-6),2025-06-25,570000000,51.14,27.0,5.0,2022.0,연립다세대,직거래,서울특별시 광진구 중곡동 0608-0006 동인하이츠빌(608-6),37.5702346245119,127.085883629439
260,2025,11215,광진구,10500,자양동,1,대지,844,8,동일스타빌,2025-05-24,700000000,42.62,28.0,2.0,2017.0,연립다세대,중개거래,서울특별시 광진구 자양동 0844-0008 동일스타빌,37.5377609471602,127.065033281225
261,2025,11215,광진구,10100,중곡동,1,대지,571,1,동진빌라,2025-05-18,290000000,47.55,25.0,2.0,1992.0,연립다세대,중개거래,서울특별시 광진구 중곡동 0571-0001 동진빌라,37.5707951873667,127.082523807235
262,2025,11215,광진구,10500,자양동,1,대지,690,26,동진빌라(690-26),2024-12-19,960270000,73.11,45.0,3.0,2001.0,연립다세대,직거래,서울특별시 광진구 자양동 0690-0026 동진빌라(690-26),37.5313121547892,127.088062232096
263,2025,11215,광진구,10100,중곡동,1,대지,604,3,동진쉐르빌,2025-05-10,288000000,56.21,30.0,4.0,2002.0,연립다세대,중개거래,서울특별시 광진구 중곡동 0604-0003 동진쉐르빌,37.5704661457987,127.086670494615
264,2025,11215,광진구,10500,자양동,1,대지,646,24,동화빌라,2025-06-06,740000000,53.52,29.0,2.0,2014.0,연립다세대,중개거래,서울특별시 광진구 자양동 0646-0024 동화빌라,37.5291108640721,127.0813550121
265,2025,11215,광진구,10500,자양동,1,대지,669,6,동화엘리트,2025-07-05,480000000,46.37,25.0,2.0,2016.0,연립다세대,중개거래,서울특별시 광진구 자양동 0669-0006 동화엘리트,37.5290076162535,127.084173617871
266,2025,11215,광진구,10100,중곡동,1,대지,98,39,두리빌(98-39),2025-04-03,470000000,72.3,47.0,4.0,2003.0,연립다세대,중개거래,서울특별시 광진구 중곡동 0098-0039 두리빌(98-39),37.5557596554274,127.09130603402
267,2025,11215,광진구,10500,자양동,1,대지,775,6,드림베스트빌,2025-06-10,610000000,48.09,23.0,6.0,2015.0,연립다세대,중개거래,서울특별시 광진구 자양동 0775-0006 드림베스트빌,37.5380272252852,127.080745784064
268,2025,11215,광진구,10100,중곡동,1,대지,171,15,드림빌(171-15),2025-02-15,399000000,49.79,28.0,3.0,2018.0,연립다세대,중개거래,서울특별시 광진구 중곡동 0171-0015 드림빌(171-15),37.5672339653283,127.08296370084
269,2025,11215,광진구,10100,중곡동,1,대지,66,2,드림빌(66-2),2025-03-22,250000000,29.53,23.0,4.0,2016.0,연립다세대,중개거래,서울특별시 광진구 중곡동 0066-0002 드림빌(66-2),37.5596310012374,127.092652842194
270,2025,11215,광진구,10500,자양동,1,대지,807,0,드림빌라,2025-04-03,84400000,50.04,23.0,2.0,2003.0,연립다세대,직거래,서울특별시 광진구 자양동 0807-0000 드림빌라,37.5351972246895,127.077592952459
271,2025,11215,광진구,10500,자양동,1,대지,652,14,드림팰리스,2025-04-17,700000000,47.7,28.0,3.0,2015.0,연립다세대,중개거래,서울특별시 광진구 자양동 0652-0014 드림팰리스,37.5314120831794,127.08100282705
272,2025,11215,광진구,10100,중곡동,1,대지,33,2,드림하우스(용마),2025-04-23,477000000,56.55,37.0,3.0,2016.0,연립다세대,중개거래,서울특별시 광진구 중곡동 0033-0002 드림하우스(용마),37.5629832939573,127.084422352294
273,2025,11215,광진구,10100,중곡동,1,대지,114,5,드림하이빌,2025-03-05,505000000,81.52,46.0,5.0,2008.0,연립다세대,중개거래,서울특별시 광진구 중곡동 0114-0005 드림하이빌,37.5534192175127,127.090495708838
274,2025,11215,광진구,10500,자양동,1,대지,227,78,드림하이빌2차,2025-04-18,870000000,46.94,21.0,6.0,2019.0,연립다세대,중개거래,서울특별시 광진구 자양동 0227-0078 드림하이빌2차,37.537690907948,127.075532083725
275,2025,11215,광진구,10500,자양동,1,대지,685,32,든해빌딩,2025-06-26,1080000000,62.79,37.0,4.0,2007.0,연립다세대,중개거래,서울특별시 광진구 자양동 0685-0032 든해빌딩,37.531598219294,127.086481701227
276,2025,11215,광진구,10500,자양동,1,대지,52,150,뚝섬아트빌,2025-03-25,950000000,26.33,17.0,2.0,2017.0,연립다세대,중개거래,서울특별시 광진구 자양동 0052-0150 뚝섬아트빌,37.5359650963325,127.063835111872
277,2025,11215,광진구,10100,중곡동,1,대지,193,64,라인빌14차,2025-06-25,470000000,56.48,34.0,5.0,2022.0,연립다세대,중개거래,서울특별시 광진구 중곡동 0193-0064 라인빌14차,37.5661672283709,127.08174108939
278,2025,11215,광진구,10500,자양동,1,대지,639,15,라임하우스,2024-12-24,680000000,43.89,26.0,3.0,2015.0,연립다세대,중개거래,서울특별시 광진구 자양동 0639-0015 라임하우스,37.5302558701428,127.078945343379
279,2025,11215,광진구,10900,군자동,1,대지,2,12,라폴리움,2025-04-02,395000000,42.38,32.0,2.0,2021.0,연립다세대,중개거래,서울특별시 광진구 군자동 0002-0012 라폴리움,37.5544457360397,127.077152974841
280,2025,11215,광진구,10100,중곡동,1,대지,90,57,라헨느빌,2025-05-09,445000000,65.44,39.0,5.0,2007.0,연립다세대,중개거래,서울특별시 광진구 중곡동 0090-0057 라헨느빌,37.5553769894506,127.089913310231
281,2025,11215,광진구,10500,자양동,1,대지,634,4,래디앙(634-4),2025-04-22,395000000,27.61,19.0,5.0,2015.0,연립다세대,중개거래,서울특별시 광진구 자양동 0634-0004 래디앙(634-4),37.5332646043573,127.080910585134
282,2025,11215,광진구,10300,구의동,1,대지,668,0,래미안파크스위트,2025-03-28,1800000000,102.88,0.0,3.0,2018.0,아파트,중개거래,서울특별시 광진구 구의동 0668-0000 래미안파크스위트,37.5457933439539,127.090266282695
283,2025,11215,광진구,10500,자양동,1,대지,859,0,래미안프리미어팰리스,2025-06-19,365000000,38.84,56.7,4.0,2017.0,오피스텔,중개거래,서울특별시 광진구 자양동 0859-0000 래미안프리미어팰리스,37.537711863986,127.081548897452
284,2025,11215,광진구,10500,자양동,1,대지,52,200,랜드마크,2025-06-20,1490000000,30.01,26.0,4.0,2016.0,연립다세대,중개거래,서울특별시 광진구 자양동 0052-0200 랜드마크,37.5362164408014,127.063397684077
285,2025,11215,광진구,10500,자양동,1,대지,57,97,랜드마크Ⅱ,2025-06-28,573000000,23.01,17.0,3.0,2022.0,연립다세대,중개거래,서울특별시 광진구 자양동 0057-0097 랜드마크Ⅱ,37.5341829070369,127.064845867103
286,2025,11215,광진구,10100,중곡동,1,대지,564,7,럭스빌,2025-05-29,240000000,36.54,23.0,2.0,2012.0,연립다세대,중개거래,서울특별시 광진구 중곡동 0564-0007 럭스빌,37.5710895302282,127.081894417125
287,2025,11215,광진구,10500,자양동,1,대지,616,3,럭스빌(616-3),2025-03-08,170000000,17.28,11.0,4.0,2011.0,연립다세대,중개거래,서울특별시 광진구 자양동 0616-0003 럭스빌(616-3),37.5328420657276,127.078732199765
288,2025,11215,광진구,10300,구의동,1,대지,241,77,럭키하우스,2025-01-22,310000000,55.2,32.0,1.0,2003.0,연립다세대,중개거래,서울특별시 광진구 구의동 0241-0077 럭키하우스,37.5401133660867,127.087254053939
289,2025,11215,광진구,10900,군자동,1,대지,278,2,레이나B,2025-03-17,385000000,34.34,26.0,2.0,2016.0,연립다세대,중개거래,서울특별시 광진구 군자동 0278-0002 레이나B,37.5523835246469,127.075351240288
290,2025,11215,광진구,10200,능동,1,대지,241,19,로뎀파크,2025-02-28,395000000,53.68,40.0,1.0,2010.0,연립다세대,중개거래,서울특별시 광진구 능동 0241-0019 로뎀파크,37.5530452007085,127.082776857204
291,2025,11215,광진구,10100,중곡동,1,대지,169,56,로마네스크1,2025-04-03,200000000,31.68,19.0,3.0,2007.0,연립다세대,중개거래,서울특별시 광진구 중곡동 0169-0056 로마네스크1,37.5680137918637,127.084088792053
292,2025,11215,광진구,10500,자양동,1,대지,771,20,로빈힐즈,2025-07-07,525000000,28.68,19.0,2.0,2020.0,연립다세대,중개거래,서울특별시 광진구 자양동 0771-0020 로빈힐즈,37.5389563908118,127.080534293306
293,2025,11215,광진구,10500,자양동,1,대지,644,0,로얄동아,2025-06-06,910000000,59.91,0.0,4.0,1999.0,아파트,중개거래,서울특별시 광진구 자양동 0644-0000 로얄동아,37.5282016302996,127.081403123975
294,2025,11215,광진구,10100,중곡동,1,대지,138,17,로얄하이츠빌,2025-03-24,362000000,52.65,29.0,2.0,2003.0,연립다세대,중개거래,서울특별시 광진구 중곡동 0138-0017 로얄하이츠빌,37.55813527321,127.083192868873
295,2025,11215,광진구,10300,구의동,1,대지,56,5,롯데빌리지(가),2025-06-20,339000000,57.54,27.0,4.0,2003.0,연립다세대,중개거래,서울특별시 광진구 구의동 0056-0005 롯데빌리지(가),37.5509652493502,127.092485944084
296,2025,11215,광진구,10500,자양동,1,대지,680,64,롯데캐슬 이스트폴,2025-03-08,2082880000,101.88,0.0,6.0,0.0,아파트,중개거래,서울특별시 광진구 자양동 0680-0064 롯데캐슬 이스트폴,37.5361391062664,127.084078219237
297,2025,11215,광진구,10500,자양동,1,대지,686,45,리버하우스1차,2025-03-07,574480000,44.25,23.0,4.0,2008.0,연립다세대,직거래,서울특별시 광진구 자양동 0686-0045 리버하우스1차,37.5310063455932,127.08685832769
298,2025,11215,광진구,10400,광장동,1,대지,127,0,리버힐오피스텔,2025-05-30,650000000,86.87,118.94,11.0,1993.0,오피스텔,직거래,서울특별시 광진구 광장동 0127-0000 리버힐오피스텔,37.5501282401338,127.110205798949
299,2025,11215,광진구,10500,자양동,1,대지,595,9,리채,2025-04-12,680000000,36.57,22.0,4.0,2015.0,연립다세대,중개거래,서울특별시 광진구 자양동 0595-0009 리채,37.5304717527302,127.077855509557
300,2025,11215,광진구,10100,중곡동,1,대지,623,3,리첸하우스,2025-06-06,270000000,41.31,23.0,2.0,2008.0,연립다세대,중개거래,서울특별시 광진구 중곡동 0623-0003 리첸하우스,37.5602283140659,127.077461242417
301,2025,11215,광진구,10300,구의동,1,대지,617,24,리츠원파크빌(A),2024-12-11,218000000,41.88,29.0,2.0,2001.0,연립다세대,중개거래,서울특별시 광진구 구의동 0617-0024 리츠원파크빌(A),37.5481320485728,127.08594268316
302,2025,11215,광진구,10500,자양동,1,대지,16,6,리치빌-10,2025-01-14,320000000,12.95,11.0,4.0,2012.0,연립다세대,중개거래,서울특별시 광진구 자양동 0016-0006 리치빌-10,37.5407297491865,127.064856515221
303,2025,11215,광진구,10300,구의동,1,대지,231,5,리치빌벽담(231-5),2025-05-15,331000000,44.78,24.0,2.0,2012.0,연립다세대,중개거래,서울특별시 광진구 구의동 0231-0005 리치빌벽담(231-5),37.5437343276531,127.088190676092
304,2025,11215,광진구,10500,자양동,1,대지,846,23,리치팰리스,2025-06-12,625000000,41.7,30.0,3.0,2022.0,연립다세대,중개거래,서울특별시 광진구 자양동 0846-0023 리치팰리스,37.5382125776716,127.06591950356
305,2025,11215,광진구,10900,군자동,1,대지,143,2,리치팰리스(143-2),2025-04-05,373000000,29.48,21.0,3.0,2019.0,연립다세대,중개거래,서울특별시 광진구 군자동 0143-0002 리치팰리스(143-2),37.5556611474873,127.072954466644
306,2025,11215,광진구,10900,군자동,1,대지,39,15,리치팰리스(39-15),2025-04-23,440000000,39.12,25.0,2.0,2016.0,연립다세대,중개거래,서울특별시 광진구 군자동 0039-0015 리치팰리스(39-15),37.5559419762237,127.074274576571
307,2025,11215,광진구,10500,자양동,1,대지,803,8,린채하우스,2025-06-06,530000000,23.48,20.0,4.0,2018.0,연립다세대,중개거래,서울특별시 광진구 자양동 0803-0008 린채하우스,37.5361438079325,127.076777824445
308,2025,11215,광진구,10100,중곡동,1,대지,618,7,마드레,2025-06-07,400000000,34.66,24.0,5.0,2016.0,연립다세대,중개거래,서울특별시 광진구 중곡동 0618-0007 마드레,37.5609293121452,127.07728913981
309,2025,11215,광진구,10100,중곡동,1,대지,648,12,마인하임648,2025-06-23,235000000,29.79,38.68,3.0,2017.0,오피스텔,중개거래,서울특별시 광진구 중곡동 0648-0012 마인하임648,37.5583126206053,127.079485592169
310,2025,11215,광진구,10100,중곡동,1,대지,80,20,맨션센토레아,2025-06-18,337000000,55.94,31.0,3.0,2005.0,연립다세대,중개거래,서울특별시 광진구 중곡동 0080-0020 맨션센토레아,37.5567486696675,127.088599635094
311,2025,11215,광진구,10500,자양동,1,대지,689,5,명상빌라,2025-03-09,800000000,76.71,46.0,3.0,1991.0,연립다세대,직거래,서울특별시 광진구 자양동 0689-0005 명상빌라,37.5312742924,127.088451151861
312,2025,11215,광진구,10300,구의동,1,대지,47,24,명성아트빌라,2025-04-11,450000000,77.21,42.0,2.0,2008.0,연립다세대,중개거래,서울특별시 광진구 구의동 0047-0024 명성아트빌라,37.5511354788414,127.092676274655
313,2025,11215,광진구,10100,중곡동,1,대지,626,6,명성타운가동,2025-03-14,183000000,45.75,28.0,-1.0,1993.0,연립다세대,중개거래,서울특별시 광진구 중곡동 0626-0006 명성타운가동,37.5600593937312,127.076189599959
